6 , 9 , 1 , 2 , 4 , 13 , 12 , 14 , 10 , 7 , 11 , 5 , 15 , 8 , 3.
6 , 9 , 1 , 2 , 15 , 8 , 3 , 13 , 7 , 11 , 14 , 10 , 12 , 5 , 4.
6 , 9 , 1 , 3 , 5 , 12 , 13 , 14 , 11 , 7 , 10 , 4 , 15 , 8 , 2.
6 , 9 , 1 , 3 , 15 , 8 , 2 , 12 , 7 , 10 , 14 , 11 , 13 , 4 , 5.
6 , 9 , 1 , 4 , 2 , 11 , 10 , 14 , 12 , 7 , 13 , 3 , 15 , 8 , 5.
6 , 9 , 1 , 4 , 15 , 8 , 5 , 11 , 7 , 13 , 14 , 12 , 10 , 3 , 2.
6 , 9 , 1 , 5 , 3 , 10 , 11 , 14 , 13 , 7 , 12 , 2 , 15 , 8 , 4.
6 , 9 , 1 , 5 , 15 , 8 , 4 , 10 , 7 , 12 , 14 , 13 , 11 , 2 , 3.
6 , 9 , 1 , 10 , 15 , 8 , 11 , 5 , 7 , 3 , 14 , 2 , 4 , 13 , 12.
6 , 9 , 1 , 10 , 12 , 5 , 4 , 14 , 2 , 7 , 3 , 13 , 15 , 8 , 11.
6 , 9 , 1 , 11 , 15 , 8 , 10 , 4 , 7 , 2 , 14 , 3 , 5 , 12 , 13.
6 , 9 , 1 , 11 , 13 , 4 , 5 , 14 , 3 , 7 , 2 , 12 , 15 , 8 , 10.
6 , 9 , 1 , 12 , 15 , 8 , 13 , 3 , 7 , 5 , 14 , 4 , 2 , 11 , 10.
6 , 9 , 1 , 12 , 10 , 3 , 2 , 14 , 4 , 7 , 5 , 11 , 15 , 8 , 13.
6 , 9 , 1 , 13 , 15 , 8 , 12 , 2 , 7 , 4 , 14 , 5 , 3 , 10 , 11.
6 , 9 , 1 , 13 , 11 , 2 , 3 , 14 , 5 , 7 , 4 , 10 , 15 , 8 , 12.
6 , 9 , 2 , 1 , 7 , 14 , 12 , 13 , 10 , 4 , 8 , 5 , 15 , 11 , 3.
6 , 9 , 2 , 1 , 15 , 11 , 3 , 14 , 4 , 8 , 13 , 10 , 12 , 5 , 7.
6 , 9 , 2 , 3 , 5 , 12 , 14 , 13 , 8 , 4 , 10 , 7 , 15 , 11 , 1.
6 , 9 , 2 , 3 , 15 , 11 , 1 , 12 , 4 , 10 , 13 , 8 , 14 , 7 , 5.
6 , 9 , 2 , 5 , 3 , 10 , 8 , 13 , 14 , 4 , 12 , 1 , 15 , 11 , 7.
6 , 9 , 2 , 5 , 15 , 11 , 7 , 10 , 4 , 12 , 13 , 14 , 8 , 1 , 3.
6 , 9 , 2 , 7 , 1 , 8 , 10 , 13 , 12 , 4 , 14 , 3 , 15 , 11 , 5.
6 , 9 , 2 , 7 , 15 , 11 , 5 , 8 , 4 , 14 , 13 , 12 , 10 , 3 , 1.
6 , 9 , 2 , 8 , 15 , 11 , 10 , 7 , 4 , 1 , 13 , 3 , 5 , 12 , 14.
6 , 9 , 2 , 8 , 14 , 7 , 5 , 13 , 3 , 4 , 1 , 12 , 15 , 11 , 10.
6 , 9 , 2 , 10 , 15 , 11 , 8 , 5 , 4 , 3 , 13 , 1 , 7 , 14 , 12.
6 , 9 , 2 , 10 , 12 , 5 , 7 , 13 , 1 , 4 , 3 , 14 , 15 , 11 , 8.
6 , 9 , 2 , 12 , 10 , 3 , 1 , 13 , 7 , 4 , 5 , 8 , 15 , 11 , 14.
6 , 9 , 2 , 12 , 15 , 11 , 14 , 3 , 4 , 5 , 13 , 7 , 1 , 8 , 10.
6 , 9 , 2 , 14 , 8 , 1 , 3 , 13 , 5 , 4 , 7 , 10 , 15 , 11 , 12.
6 , 9 , 2 , 14 , 15 , 11 , 12 , 1 , 4 , 7 , 13 , 5 , 3 , 10 , 8.
6 , 9 , 3 , 1 , 7 , 14 , 13 , 12 , 11 , 5 , 8 , 4 , 15 , 10 , 2.
6 , 9 , 3 , 1 , 15 , 10 , 2 , 14 , 5 , 8 , 12 , 11 , 13 , 4 , 7.
6 , 9 , 3 , 2 , 4 , 13 , 14 , 12 , 8 , 5 , 11 , 7 , 15 , 10 , 1.
6 , 9 , 3 , 2 , 15 , 10 , 1 , 13 , 5 , 11 , 12 , 8 , 14 , 7 , 4.
6 , 9 , 3 , 4 , 2 , 11 , 8 , 12 , 14 , 5 , 13 , 1 , 15 , 10 , 7.
6 , 9 , 3 , 4 , 15 , 10 , 7 , 11 , 5 , 13 , 12 , 14 , 8 , 1 , 2.
6 , 9 , 3 , 7 , 1 , 8 , 11 , 12 , 13 , 5 , 14 , 2 , 15 , 10 , 4.
6 , 9 , 3 , 7 , 15 , 10 , 4 , 8 , 5 , 14 , 12 , 13 , 11 , 2 , 1.
6 , 9 , 3 , 8 , 15 , 10 , 11 , 7 , 5 , 1 , 12 , 2 , 4 , 13 , 14.
6 , 9 , 3 , 8 , 14 , 7 , 4 , 12 , 2 , 5 , 1 , 13 , 15 , 10 , 11.
6 , 9 , 3 , 11 , 15 , 10 , 8 , 4 , 5 , 2 , 12 , 1 , 7 , 14 , 13.
6 , 9 , 3 , 11 , 13 , 4 , 7 , 12 , 1 , 5 , 2 , 14 , 15 , 10 , 8.
6 , 9 , 3 , 13 , 15 , 10 , 14 , 2 , 5 , 4 , 12 , 7 , 1 , 8 , 11.
6 , 9 , 3 , 13 , 11 , 2 , 1 , 12 , 7 , 5 , 4 , 8 , 15 , 10 , 14.
6 , 9 , 3 , 14 , 8 , 1 , 2 , 12 , 4 , 5 , 7 , 11 , 15 , 10 , 13.
6 , 9 , 3 , 14 , 15 , 10 , 13 , 1 , 5 , 7 , 12 , 4 , 2 , 11 , 8.
6 , 9 , 4 , 1 , 7 , 14 , 10 , 11 , 12 , 2 , 8 , 3 , 15 , 13 , 5.
6 , 9 , 4 , 1 , 15 , 13 , 5 , 14 , 2 , 8 , 11 , 12 , 10 , 3 , 7.
6 , 9 , 4 , 3 , 5 , 12 , 8 , 11 , 14 , 2 , 10 , 1 , 15 , 13 , 7.
6 , 9 , 4 , 3 , 15 , 13 , 7 , 12 , 2 , 10 , 11 , 14 , 8 , 1 , 5.
6 , 9 , 4 , 5 , 3 , 10 , 14 , 11 , 8 , 2 , 12 , 7 , 15 , 13 , 1.
6 , 9 , 4 , 5 , 15 , 13 , 1 , 10 , 2 , 12 , 11 , 8 , 14 , 7 , 3.
6 , 9 , 4 , 7 , 1 , 8 , 12 , 11 , 10 , 2 , 14 , 5 , 15 , 13 , 3.
6 , 9 , 4 , 7 , 15 , 13 , 3 , 8 , 2 , 14 , 11 , 10 , 12 , 5 , 1.
6 , 9 , 4 , 8 , 15 , 13 , 12 , 7 , 2 , 1 , 11 , 5 , 3 , 10 , 14.
6 , 9 , 4 , 8 , 14 , 7 , 3 , 11 , 5 , 2 , 1 , 10 , 15 , 13 , 12.
6 , 9 , 4 , 10 , 12 , 5 , 1 , 11 , 7 , 2 , 3 , 8 , 15 , 13 , 14.
6 , 9 , 4 , 10 , 15 , 13 , 14 , 5 , 2 , 3 , 11 , 7 , 1 , 8 , 12.
6 , 9 , 4 , 12 , 10 , 3 , 7 , 11 , 1 , 2 , 5 , 14 , 15 , 13 , 8.
6 , 9 , 4 , 12 , 15 , 13 , 8 , 3 , 2 , 5 , 11 , 1 , 7 , 14 , 10.
6 , 9 , 4 , 14 , 8 , 1 , 5 , 11 , 3 , 2 , 7 , 12 , 15 , 13 , 10.
6 , 9 , 4 , 14 , 15 , 13 , 10 , 1 , 2 , 7 , 11 , 3 , 5 , 12 , 8.
6 , 9 , 5 , 1 , 7 , 14 , 11 , 10 , 13 , 3 , 8 , 2 , 15 , 12 , 4.
6 , 9 , 5 , 1 , 15 , 12 , 4 , 14 , 3 , 8 , 10 , 13 , 11 , 2 , 7.
6 , 9 , 5 , 2 , 4 , 13 , 8 , 10 , 14 , 3 , 11 , 1 , 15 , 12 , 7.
6 , 9 , 5 , 2 , 15 , 12 , 7 , 13 , 3 , 11 , 10 , 14 , 8 , 1 , 4.
6 , 9 , 5 , 4 , 2 , 11 , 14 , 10 , 8 , 3 , 13 , 7 , 15 , 12 , 1.
6 , 9 , 5 , 4 , 15 , 12 , 1 , 11 , 3 , 13 , 10 , 8 , 14 , 7 , 2.
6 , 9 , 5 , 7 , 1 , 8 , 13 , 10 , 11 , 3 , 14 , 4 , 15 , 12 , 2.
6 , 9 , 5 , 7 , 15 , 12 , 2 , 8 , 3 , 14 , 10 , 11 , 13 , 4 , 1.
6 , 9 , 5 , 8 , 15 , 12 , 13 , 7 , 3 , 1 , 10 , 4 , 2 , 11 , 14.
6 , 9 , 5 , 8 , 14 , 7 , 2 , 10 , 4 , 3 , 1 , 11 , 15 , 12 , 13.
6 , 9 , 5 , 11 , 15 , 12 , 14 , 4 , 3 , 2 , 10 , 7 , 1 , 8 , 13.
6 , 9 , 5 , 11 , 13 , 4 , 1 , 10 , 7 , 3 , 2 , 8 , 15 , 12 , 14.
6 , 9 , 5 , 13 , 11 , 2 , 7 , 10 , 1 , 3 , 4 , 14 , 15 , 12 , 8.
6 , 9 , 5 , 13 , 15 , 12 , 8 , 2 , 3 , 4 , 10 , 1 , 7 , 14 , 11.
6 , 9 , 5 , 14 , 8 , 1 , 4 , 10 , 2 , 3 , 7 , 13 , 15 , 12 , 11.
6 , 9 , 5 , 14 , 15 , 12 , 11 , 1 , 3 , 7 , 10 , 2 , 4 , 13 , 8.
6 , 9 , 7 , 2 , 4 , 13 , 10 , 8 , 12 , 1 , 11 , 3 , 15 , 14 , 5.
6 , 9 , 7 , 2 , 15 , 14 , 5 , 13 , 1 , 11 , 8 , 12 , 10 , 3 , 4.
6 , 9 , 7 , 3 , 5 , 12 , 11 , 8 , 13 , 1 , 10 , 2 , 15 , 14 , 4.
6 , 9 , 7 , 3 , 15 , 14 , 4 , 12 , 1 , 10 , 8 , 13 , 11 , 2 , 5.
6 , 9 , 7 , 4 , 2 , 11 , 12 , 8 , 10 , 1 , 13 , 5 , 15 , 14 , 3.
6 , 9 , 7 , 4 , 15 , 14 , 3 , 11 , 1 , 13 , 8 , 10 , 12 , 5 , 2.
6 , 9 , 7 , 5 , 3 , 10 , 13 , 8 , 11 , 1 , 12 , 4 , 15 , 14 , 2.
6 , 9 , 7 , 5 , 15 , 14 , 2 , 10 , 1 , 12 , 8 , 11 , 13 , 4 , 3.
6 , 9 , 7 , 10 , 12 , 5 , 2 , 8 , 4 , 1 , 3 , 11 , 15 , 14 , 13.
6 , 9 , 7 , 10 , 15 , 14 , 13 , 5 , 1 , 3 , 8 , 4 , 2 , 11 , 12.
6 , 9 , 7 , 11 , 13 , 4 , 3 , 8 , 5 , 1 , 2 , 10 , 15 , 14 , 12.
6 , 9 , 7 , 11 , 15 , 14 , 12 , 4 , 1 , 2 , 8 , 5 , 3 , 10 , 13.
6 , 9 , 7 , 12 , 10 , 3 , 4 , 8 , 2 , 1 , 5 , 13 , 15 , 14 , 11.
6 , 9 , 7 , 12 , 15 , 14 , 11 , 3 , 1 , 5 , 8 , 2 , 4 , 13 , 10.
6 , 9 , 7 , 13 , 11 , 2 , 5 , 8 , 3 , 1 , 4 , 12 , 15 , 14 , 10.
6 , 9 , 7 , 13 , 15 , 14 , 10 , 2 , 1 , 4 , 8 , 3 , 5 , 12 , 11.
6 , 9 , 8 , 2 , 15 , 1 , 10 , 13 , 14 , 11 , 7 , 3 , 5 , 12 , 4.
6 , 9 , 8 , 2 , 4 , 13 , 5 , 7 , 3 , 14 , 11 , 12 , 15 , 1 , 10.
6 , 9 , 8 , 3 , 15 , 1 , 11 , 12 , 14 , 10 , 7 , 2 , 4 , 13 , 5.
6 , 9 , 8 , 3 , 5 , 12 , 4 , 7 , 2 , 14 , 10 , 13 , 15 , 1 , 11.
6 , 9 , 8 , 4 , 15 , 1 , 12 , 11 , 14 , 13 , 7 , 5 , 3 , 10 , 2.
6 , 9 , 8 , 4 , 2 , 11 , 3 , 7 , 5 , 14 , 13 , 10 , 15 , 1 , 12.
6 , 9 , 8 , 5 , 15 , 1 , 13 , 10 , 14 , 12 , 7 , 4 , 2 , 11 , 3.
6 , 9 , 8 , 5 , 3 , 10 , 2 , 7 , 4 , 14 , 12 , 11 , 15 , 1 , 13.
6 , 9 , 8 , 10 , 15 , 1 , 2 , 5 , 14 , 3 , 7 , 11 , 13 , 4 , 12.
6 , 9 , 8 , 10 , 12 , 5 , 13 , 7 , 11 , 14 , 3 , 4 , 15 , 1 , 2.
6 , 9 , 8 , 11 , 15 , 1 , 3 , 4 , 14 , 2 , 7 , 10 , 12 , 5 , 13.
6 , 9 , 8 , 11 , 13 , 4 , 12 , 7 , 10 , 14 , 2 , 5 , 15 , 1 , 3.
6 , 9 , 8 , 12 , 15 , 1 , 4 , 3 , 14 , 5 , 7 , 13 , 11 , 2 , 10.
6 , 9 , 8 , 12 , 10 , 3 , 11 , 7 , 13 , 14 , 5 , 2 , 15 , 1 , 4.
6 , 9 , 8 , 13 , 15 , 1 , 5 , 2 , 14 , 4 , 7 , 12 , 10 , 3 , 11.
6 , 9 , 8 , 13 , 11 , 2 , 10 , 7 , 12 , 14 , 4 , 3 , 15 , 1 , 5.
6 , 9 , 10 , 1 , 15 , 3 , 11 , 14 , 12 , 8 , 5 , 2 , 4 , 13 , 7.
6 , 9 , 10 , 1 , 7 , 14 , 4 , 5 , 2 , 12 , 8 , 13 , 15 , 3 , 11.
6 , 9 , 10 , 2 , 15 , 3 , 8 , 13 , 12 , 11 , 5 , 1 , 7 , 14 , 4.
6 , 9 , 10 , 2 , 4 , 13 , 7 , 5 , 1 , 12 , 11 , 14 , 15 , 3 , 8.
6 , 9 , 10 , 4 , 2 , 11 , 1 , 5 , 7 , 12 , 13 , 8 , 15 , 3 , 14.
6 , 9 , 10 , 4 , 15 , 3 , 14 , 11 , 12 , 13 , 5 , 7 , 1 , 8 , 2.
6 , 9 , 10 , 7 , 1 , 8 , 2 , 5 , 4 , 12 , 14 , 11 , 15 , 3 , 13.
6 , 9 , 10 , 7 , 15 , 3 , 13 , 8 , 12 , 14 , 5 , 4 , 2 , 11 , 1.
6 , 9 , 10 , 8 , 15 , 3 , 2 , 7 , 12 , 1 , 5 , 11 , 13 , 4 , 14.
6 , 9 , 10 , 8 , 14 , 7 , 13 , 5 , 11 , 12 , 1 , 4 , 15 , 3 , 2.
6 , 9 , 10 , 11 , 15 , 3 , 1 , 4 , 12 , 2 , 5 , 8 , 14 , 7 , 13.
6 , 9 , 10 , 11 , 13 , 4 , 14 , 5 , 8 , 12 , 2 , 7 , 15 , 3 , 1.
6 , 9 , 10 , 13 , 15 , 3 , 7 , 2 , 12 , 4 , 5 , 14 , 8 , 1 , 11.
6 , 9 , 10 , 13 , 11 , 2 , 8 , 5 , 14 , 12 , 4 , 1 , 15 , 3 , 7.
6 , 9 , 10 , 14 , 15 , 3 , 4 , 1 , 12 , 7 , 5 , 13 , 11 , 2 , 8.
6 , 9 , 10 , 14 , 8 , 1 , 11 , 5 , 13 , 12 , 7 , 2 , 15 , 3 , 4.
6 , 9 , 11 , 1 , 15 , 2 , 10 , 14 , 13 , 8 , 4 , 3 , 5 , 12 , 7.
6 , 9 , 11 , 1 , 7 , 14 , 5 , 4 , 3 , 13 , 8 , 12 , 15 , 2 , 10.
6 , 9 , 11 , 3 , 15 , 2 , 8 , 12 , 13 , 10 , 4 , 1 , 7 , 14 , 5.
6 , 9 , 11 , 3 , 5 , 12 , 7 , 4 , 1 , 13 , 10 , 14 , 15 , 2 , 8.
6 , 9 , 11 , 5 , 15 , 2 , 14 , 10 , 13 , 12 , 4 , 7 , 1 , 8 , 3.
6 , 9 , 11 , 5 , 3 , 10 , 1 , 4 , 7 , 13 , 12 , 8 , 15 , 2 , 14.
6 , 9 , 11 , 7 , 1 , 8 , 3 , 4 , 5 , 13 , 14 , 10 , 15 , 2 , 12.
6 , 9 , 11 , 7 , 15 , 2 , 12 , 8 , 13 , 14 , 4 , 5 , 3 , 10 , 1.
6 , 9 , 11 , 8 , 15 , 2 , 3 , 7 , 13 , 1 , 4 , 10 , 12 , 5 , 14.
6 , 9 , 11 , 8 , 14 , 7 , 12 , 4 , 10 , 13 , 1 , 5 , 15 , 2 , 3.
